course_id,grade,user_id,course_active,course_end_enroll_time,course_name,course_start_enroll_time,user_department,user_institute,user_position,course_group,course_tag,user_gender,user_age,user_age_group,institute,state
412,C,7850,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Information And Technology,SAL college Of Engineering,Faculty,Self,Intermediate,Male,33,26-35,AZ,West Bengal
412,B+,8116,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Automobile,PIT,Faculty,Self,Advanced,Female,29,26-35,AK,West Bengal
412,A,7928,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science,Medicaps university,Graduate Student,Self,Advanced,Female,64,56-65,CU,Himachal Pradesh
412,A,8181,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,computer science and engineering,krishna institute of engineering and technology,Research Scolar,Self,Intermediate,Male,52,46-55,BP,Tripura
451,B+,8181,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,computer science and engineering,krishna institute of engineering and technology,Faculty,Self,Advanced,Female,54,46-55,DL,Assam
482,A+,8181,False,31-05-2018,Basic Programming Using Python(01 - 31 May),01-05-2018,computer science and engineering,krishna institute of engineering and technology,Graduate Student,Self,Intermediate,Female,23,16-25,BC,Andra Pradesh
412,B,7252,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer science engineering,G. Pulla Reddy Engineering College,Graduate Student,Self,Advanced,Male,17,16-25,DR,Nagaland
412,A+,7710,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Engineering,St. Francis Institute of Technology,Postgraduate Student,Self,Intermediate,Male,61,56-65,BR,Jharkhand
412,B+,7981,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,chemical,sinhgad college of engineering,Graduate Student,Self,Intermediate,Male,19,16-25,CX,Chhattisgarh
412,A,4472,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Information Technology,"K.K wagh institute of engineering education and research, nashik",School Student,Self,Advanced,Female,35,26-35,BE,Goa
412,B+,8195,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Postgraduate Student,Self,Intermediate,Male,32,26-35,BN,Kerala
412,B+,8170,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Information Technology,Dharmsinh Desai University,School Student,Self,Basic,Male,39,36-45,CQ,Jammu and Kashmir
499,A+,8170,True,30-06-2018,Basic Programming Using Python(01 - 30 June),01-06-2018,Information Technology,Dharmsinh Desai University,Postgraduate Student,Self,Advanced,Female,26,26-35,CB,Jharkhand
412,B+,8179,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Basic,Male,52,46-55,AZ,West Bengal
412,C,8198,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Intermediate,Male,59,56-65,BD,Assam
412,B+,7794,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Information Technology,"MGM's College Of Engineering,Nanded",Faculty,Self,Intermediate,Male,20,16-25,BL,Manipur
412,A,8200,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Research Scolar,Self,Advanced,Female,52,46-55,BF,Maharashtra
412,A,8067,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,G Pulla Reddy Engineering College,Faculty,Self,Intermediate,Male,62,56-65,BC,Andra Pradesh
412,A,8212,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Advanced,Female,32,26-35,BN,Kerala
412,A,8214,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer science,"ANU college of Engineering and technology,Acharya Nagarjuna University",Graduate Student,Self,Basic,Female,39,36-45,DG,Himachal Pradesh
412,A+,7204,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,computer science engineering department,g.pulla reddy egineering college (kurnool),Graduate Student,Self,Advanced,Female,55,46-55,CC,Punjab
412,C,7983,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science and Engineering,G.Pulla Reddy Engineering College,School Student,Self,Basic,Female,62,56-65,CR,Tripura
412,C,8211,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,ECe,G.pullareddy engineering college,Graduate Student,Self,Intermediate,Male,49,46-55,DQ,Bihar
412,P,8134,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,AP-IIIT Nuzvid,others,Self,Advanced,Female,23,16-25,DD,Jharkhand
412,A+,8184,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,COMPUTER SCIENCE ENGINEERING,G PULLA REDDY ENGINEERING COLLEGE,Graduate Student,Self,Intermediate,Male,31,26-35,AD,Gujarat
412,B+,8176,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer science,G.PULLA REDDY ENGINEERING COLLEGE KURNOOL,Postgraduate Student,Self,Basic,Male,48,46-55,CE,Tripura
412,A+,8208,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Cse,Gprec,Graduate Student,Self,Intermediate,Male,36,36-45,AG,Uttar Pradesh
412,A,7227,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,G PULLAREDDY ENGINEERING COLLEGE,Postgraduate Student,Self,Basic,Male,34,26-35,BP,Tripura
412,P,8215,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Ece,G.pullareddy engineering college,Industry Professional,Self,Intermediate,Male,48,46-55,AB,Tripura
412,A,8206,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,Gprec,Graduate Student,Self,Intermediate,Female,61,56-65,CV,Gujarat
412,F,7291,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer science and engineering,G pullareddy engineering college,Graduate Student,Self,Intermediate,Female,53,46-55,AB,Tripura
412,B+,8222,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,cse,"G.Pulla reddy engineering college,kurnool",Faculty,Self,Basic,Male,20,16-25,BP,Tripura
412,B,8175,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,COMPUTER SCIENCE ENGINEERING,G PULLA REDDY ENGINEERING COLLEGE,Graduate Student,Self,Basic,Female,34,26-35,BY,Kerala
412,A,8117,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,GPREC,Graduate Student,Self,Intermediate,Male,23,16-25,DS,Jharkhand
412,A+,7189,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE(Computer Science and Engineering),"G Pulla Reddy Engineering College, Kurnool",School Student,Self,Basic,Male,49,46-55,DS,Jharkhand
412,A+,8012,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer science engineering,G.Pulla Reddy Engineering College,Research Scolar,Self,Intermediate,Male,44,36-45,BG,Jharkhand
412,B,8205,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Cse,G pullareddy engineering college,Graduate Student,Self,Intermediate,Male,30,26-35,CV,Gujarat
412,C,8221,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,GPREC,Faculty,Self,Advanced,Male,32,26-35,CO,Goa
412,A+,8188,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Cse,Great. Pulla reddy engineering college,others,Self,Advanced,Male,27,26-35,BV,Himachal Pradesh
412,B+,8203,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Cse,G pullareddy engineering college,others,Self,Basic,Male,49,46-55,BX,West Bengal
412,A+,8018,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Cse,G.pullareddy college of engineering,Industry Professional,Self,Intermediate,Male,35,26-35,CM,Maharashtra
412,B,7869,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,ECE,G.Pullareddy engineering college,School Student,Self,Advanced,Male,34,26-35,BU,Kerala
412,A+,7862,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,G.PullaReddy Engineering College,Graduate Student,Self,Basic,Male,47,46-55,DI,Karnataka
412,P,7871,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science and Engineering,G.PULLAREDDY ENGINEERING COLLEGE,Graduate Student,Self,Basic,Male,24,16-25,AQ,Jharkhand
412,B,7991,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer science engineering,G.Pulla Reddy Engineering College,Graduate Student,Self,Intermediate,Male,42,36-45,BC,Andra Pradesh
412,B,8150,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,G. Pulla Reddy Engineering College(Autonomous),Graduate Student,Self,Basic,Female,20,16-25,BB,Chhattisgarh
412,A+,7868,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,G.Pulla Reddy Engineering College,Graduate Student,Self,Intermediate,Male,43,36-45,CG,Madya Pradesh
412,C,8130,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,G PULLA REDDY ENGINEERING COLLEGE,Graduate Student,Self,Intermediate,Female,43,36-45,AU,Jammu and Kashmir
412,B+,8057,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science  Engineering,G. Pulla Reddy Engineering  College,Graduate Student,Self,Basic,Male,62,56-65,AV,Gujarat
412,B,6761,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science and Engineering,G.Pulla Reddy Enginnering College,Postgraduate Student,Self,Advanced,Male,57,56-65,AI,Chhattisgarh
412,C,8004,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Cse,G.pullareddy engineering college,Faculty,Self,Basic,Male,64,56-65,DN,Jammu and Kashmir
412,B,8219,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,cse,gprec,Postgraduate Student,Self,Intermediate,Male,17,16-25,AM,Himachal Pradesh
412,B+,8183,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,GPREC,Graduate Student,Self,Basic,Female,32,26-35,AL,Goa
412,A,7193,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,GPREC,Postgraduate Student,Self,Basic,Male,25,16-25,AL,Goa
412,C,7363,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer science and engineering,G.Pulla Reddy Engineering college(autonomous),Industry Professional,Self,Advanced,Male,34,26-35,AN,Kerala
412,B+,6758,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,G PULLA REDDY ENGINEERING COLLEGE,Faculty,Self,Basic,Female,28,26-35,CS,Uttaranchal
412,B,7212,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer scienceand engineering,G.Pullareddy  engineering college,Graduate Student,Self,Advanced,Male,22,16-25,CR,Tripura
412,C,8165,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science Engineering,G Pulla Reddy Engineering college,Faculty,Self,Basic,Female,36,36-45,BH,Chhattisgarh
412,A+,8046,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,G PULLAREDDY ENGINEERING COLLLEGE,Graduate Student,Self,Intermediate,Male,19,16-25,DF,Manipur
422,B+,8046,False,24-03-2018,"BPPy, G Pulla Reddy Engineering College(22-03-2018)",21-03-2018,CSE,G PULLAREDDY ENGINEERING COLLLEGE,Industry Professional,Self,Intermediate,Male,41,36-45,CS,Uttaranchal
412,A,7993,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science Engineering,G.Pullareddy Engineering College,Graduate Student,Self,Basic,Male,50,46-55,BC,Andra Pradesh
412,A+,7256,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,COMPUTER SCIENCE ENGINEER,G PULLA REDDY ENGINEERING COLLEGE,Graduate Student,Self,Advanced,Female,29,26-35,AU,Jammu and Kashmir
412,P,8146,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,G.PULLAREDDY ENGINEERING COLLEGE,Industry Professional,Self,Advanced,Male,21,16-25,BZ,Meghalaya
412,B+,8143,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,G.PULLAREDDYENGINEERINGCOLLEGE,Faculty,Self,Advanced,Male,45,36-45,DG,Himachal Pradesh
412,B+,8157,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,G.PULLAREDDY ENGINEERING COLLEGE,School Student,Self,Advanced,Female,26,26-35,AN,Kerala
412,B,8059,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,cse,g.pullareddy engineering college,Faculty,Self,Intermediate,Female,35,26-35,AW,Gujarat
412,B+,7350,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,GPREC,Industry Professional,Self,Intermediate,Male,50,46-55,DQ,Bihar
412,C,8202,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Industry Professional,Self,Basic,Male,40,36-45,AP,Kerala
412,A+,8036,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Cse,Gprec,School Student,Self,Intermediate,Male,23,16-25,DC,Punjab
412,B+,8213,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Ece,G.pullareddy engineering college,Graduate Student,Self,Advanced,Female,27,26-35,DV,Kerala
412,A,7224,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,cse,GPREC,Industry Professional,Self,Advanced,Male,60,56-65,BN,Kerala
412,B,8027,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Cse,Gprec,Postgraduate Student,Self,Intermediate,Female,19,16-25,DH,Uttar Pradesh
412,P,8076,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,GPREC,Graduate Student,Self,Intermediate,Male,45,36-45,CQ,Jammu and Kashmir
412,B,8020,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,Gprec,Graduate Student,Self,Advanced,Male,19,16-25,DI,Karnataka
412,P,8207,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,ECE,G.PULLA REDDY ENGINEERING COLLEGE,School Student,Self,Basic,Male,22,16-25,DT,Maharashtra
412,B+,8225,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,cse,gprec,Graduate Student,Self,Advanced,Female,36,36-45,AH,Assam
412,A+,8224,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,G.PULLAREDDY ENGINEERING COLLEGE,School Student,Self,Advanced,Male,31,26-35,DQ,Bihar
412,A+,8226,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,G.PULLAREDDY ENGINEERING COLLEGE,Graduate Student,Self,Basic,Female,57,56-65,CX,Chhattisgarh
412,C,8194,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,ELECTRONICS,SRM UNIVERSITY,Graduate Student,Self,Intermediate,Female,21,16-25,BZ,Meghalaya
412,B+,7255,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,COMPUTER SCIENCE ENGINEERING,G PULLA REDDY ENGINEERING COLLEGE,Faculty,Self,Basic,Male,29,26-35,CG,Madya Pradesh
412,P,4478,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,IT,Kkwieer,Graduate Student,Self,Intermediate,Male,22,16-25,AB,Tripura
412,A+,8244,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,computer science,"rollwala computer centre department of computer science gujarat uni, ahmedabad",Graduate Student,Self,Basic,Male,50,46-55,DS,Jharkhand
412,C,8063,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,GPREC,Faculty,Self,Basic,Male,56,56-65,AO,Bihar
412,F,7213,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,G PULLA REDDY ENGINEERING COLLEGE,Graduate Student,Self,Intermediate,Female,37,36-45,BH,Chhattisgarh
412,B+,8267,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Intermediate,Female,40,36-45,AU,Jammu and Kashmir
412,C,8262,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,G PULLA REDDY ENGINEERING COLLEGE,Graduate Student,Self,Basic,Male,34,26-35,BG,Jharkhand
412,A,8275,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science and Engineering,"Sanjay Ghodawat Institutes, Atigre",Graduate Student,Self,Advanced,Male,56,56-65,DN,Jammu and Kashmir
412,A,8271,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,COMPUTER,APCOER,Graduate Student,Self,Intermediate,Male,47,46-55,DF,Manipur
412,A+,8270,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,School Student,Self,Advanced,Male,21,16-25,AC,Punjab
412,B,1951,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Faculty,Self,Basic,Female,40,36-45,AI,Chhattisgarh
412,B,8280,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Mechanical,"KIET Group of Institutions, Ghaziabad",Graduate Student,Self,Advanced,Female,24,16-25,BH,Chhattisgarh
412,A,8284,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Postgraduate Student,Self,Basic,Male,26,26-35,CK,Haryana
412,C,1960,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Faculty,Self,Intermediate,Male,63,56-65,AN,Kerala
412,C,8285,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Electronics and Communication Engineering,G Pulla Reddy Engineering College,Graduate Student,Self,Intermediate,Male,46,46-55,CQ,Jammu and Kashmir
412,C,7107,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,computer science,G PULLAREDDY COLLEGE OF ENGINEERING,Graduate Student,Self,Intermediate,Female,57,56-65,DS,Jharkhand
412,B,8288,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,ECE,G.Pullareddy engineering college,Postgraduate Student,Self,Advanced,Male,32,26-35,DU,Tamil Nadu
412,A,6926,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science,G Pulla Reddy Engineering College,Faculty,Self,Advanced,Female,37,36-45,CQ,Jammu and Kashmir
412,B+,8295,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Electronic & telecom,Anjuman Islam's kalsekar technical campus,others,Self,Advanced,Male,39,36-45,AM,Himachal Pradesh
